ds_dx_cost,mds_tx_cost,dr_dx_cost,dst_cost,vxdelivR,vxdelivM,mdr_r1_cost,mdr_r2_cost,mdr_sc_cost,cost_hash
26.5036841926673,29.1696780549521,31.8044210312008,11.9826798488416,2.47098296114538,1.89003485082832,398.039873343786,738.540222049198,401.002814646324,X49cd8
30.118361332366,27.8758191388539,36.1420335988391,12.5866791647394,2.36112608080242,2.50482925318406,389.277030590863,627.68352569232,619.741960965577,X21c75
27.2832941121298,28.2107976625185,32.7399529345558,13.9299901657972,2.52699491097993,2.67390879748284,388.476658566215,656.607553656803,572.680164562651,X4270c
29.1342390203352,29.3459667222225,34.9610868244022,12.7575270888255,2.32281536345991,2.11995497838441,342.58078628237,740.34916129422,483.807634683263,Xfc993
25.668204557717,26.9813415569284,30.8018454692604,13.4415768717059,2.53756449428944,2.65816987865337,351.310505113479,650.274485914621,659.064184200015,Xd8580
27.6419919730768,28.2024786895656,33.1703903676922,13.2103041978911,1.98063345025684,2.6152572688277,346.945407635066,597.066675643249,664.096600037391,X09f04
26.1510647376748,29.7520904189929,31.3812776852098,12.8403939783487,2.74790485772781,2.19470385514152,322.770033193602,669.976692931266,465.6621949438,X07ab8
27.3105231443387,29.8358477685024,32.7726277732064,12.9458588381546,2.24888616895611,2.36000517962532,376.058827809575,501.591600236261,520.658939797186,Xfdd35
24.5728987655684,28.5120921582895,29.4874785186821,13.4837975397747,2.45568384863726,2.13148135113719,330.468284613388,718.028843887724,652.907880637203,X7a4e5
23.4240354349982,27.8491051112859,28.1088425219978,13.351837722973,2.40068037746218,2.11356638088471,374.672764887147,519.24737385721,433.51426186925,Xfff35
32.5721042978342,28.5178512548746,39.0865251574011,14.094505917682,2.22828168448325,2.25369450449685,331.396530170361,530.649570795351,482.54518748869,Xa391f
28.7101749509695,27.9861174551586,34.4522099411634,13.0552326051543,2.25253882988246,2.21009265438863,395.579882634931,709.268577011777,658.526962049411,X23745
23.588661690817,29.354451272784,28.3063940289804,12.5311451940419,2.28735273414608,2.31247713123728,382.725268187761,593.026055820282,479.051611608284,X48c5b
25.3588256214062,27.8862290427725,30.4305907456874,13.3201951042055,2.21890508855894,2.33462178918045,314.250477687274,567.025122845738,568.805534023246,Xb7b48
23.770602567061,28.6526668353011,28.5247230804731,13.711007686534,2.10952627417182,2.14228859434837,368.771245440213,739.45704753333,688.520846972781,Xbb6ca
33.1296056864692,28.8131415729596,39.755526823763,14.8532617740471,2.29993597306567,2.54546646207895,376.302735412559,474.194456381323,637.766802966283,X89e48
30.6783397750906,27.9180541690515,36.8140077301087,12.8640663884657,2.20194387880045,2.33773756859546,349.148993426476,704.686248281057,509.836202981721,Xb38c1
26.3157205367874,28.9636969739112,31.5788646441448,12.9635601672909,2.18426110773847,2.70409577227189,370.945106060406,684.452946205732,507.011456396385,Xfcddf
28.5511221538207,27.9242799239261,34.2613465845849,13.8393573259006,2.02178645082674,2.31395055771048,367.347502821687,604.090615786514,671.432295074402,X2f6c4
25.9031331776951,28.8198934296405,31.0837598132341,14.1282787243043,2.30853405898026,2.37774785226179,360.6029160738,642.609814702082,575.939739496976,X80449
25.7319341276621,29.1230009758632,30.8783209531945,12.7227917161331,2.16425527910465,2.40194162267694,392.227167507596,716.654429193999,686.889289404361,Xe95d3
24.8681370320647,27.7679808615436,29.8417644384777,13.6814745132761,2.40957385146289,2.0973147293982,378.961025417717,699.88569193429,495.119810669748,X1a2ad
25.4045896782224,29.1303660720621,30.4855076138669,12.7905491479897,2.31730136178939,2.48753951661459,349.970751977722,627.688006802052,533.620496458202,Xd9b44
31.6144210773702,28.0922011280016,37.9373052928442,12.5029116613551,2.33764280621945,2.49197253657864,326.580550415193,599.081462282206,406.289519199232,X74689
26.8995486863927,28.601615222546,32.2794584236713,13.6516186126012,2.48703325598224,2.70137853399671,383.714485684193,761.774638537515,597.665579085078,X8f2f9
27.3787232616205,28.5414930924851,32.8544679139446,13.2771565492477,2.47047702672311,2.19217270385318,391.828992209642,544.879330295782,532.932252003546,X8748a
27.7228588779247,28.132710938715,33.2674306535096,13.48206624845,2.42739741043316,2.06513062195542,363.046981093869,567.275556688506,627.820698769462,Xa7254
30.4572796847236,28.5845561353156,36.5487356216683,12.77943114013,1.99980419243973,2.3988065665269,384.235746222816,546.261078209389,645.984700235488,X2f24d
25.6218233559554,27.6107232263419,30.7461880271465,14.5004432129673,2.35181825949012,2.43904879080573,399.442295610888,759.442897877804,491.244473697219,X1a6c7
24.3042548432726,28.3218580465202,29.1651058119271,13.6819943739019,2.48044315234464,2.55692641573706,371.273215093261,618.190091101592,548.502775128104,X5a846
31.6829744966012,28.9469736474662,38.0195693959214,12.928749263048,2.34999810259212,2.29191630628104,330.911286928017,696.260051398341,536.96391623158,X1feee
25.8289554252087,26.9974571077922,30.9947465102505,13.7091344296096,2.40435108872222,2.17471822206551,374.95802336252,793.317262639664,549.739132951739,X7c651
25.0493743588442,27.4433880879935,30.059249230613,12.3200967218729,2.55083710628143,2.63869593500153,349.989337754945,730.521154112623,541.35985254821,Xd1d2a
23.6301382139949,27.6552341314947,28.3561658567938,13.1002014386388,2.41593234852685,2.65916475217259,331.381715503042,741.962217445224,560.999954943692,X51b23
23.4961738023798,27.3776462592823,28.1954085628557,14.2167184776155,2.49017563883506,2.33603756404271,402.486895772011,714.373035399611,664.105527054571,Xc54ba
25.4616785367579,28.6829966071759,30.5540142441095,13.0631878456744,2.12864711300261,2.2286428599651,349.978570215962,566.449268501275,691.330846873542,Xa4e4b
28.7579531896235,27.7650659744721,34.5095438275482,13.8596409837927,2.41321851756108,2.27243681081221,380.738514359726,594.988926771903,664.043471898477,X95941
30.1181618047471,27.0036811562203,36.1417941656965,13.0392197753726,2.36625299609002,2.12012477318775,369.326976083342,721.655322966382,457.661927371185,Xd5720
29.0057423308557,27.9959989431736,34.8068907970269,11.5351033222271,2.52421317613134,2.43284576992748,360.60131400302,601.531593405113,653.724523765313,X50bbd
26.0432922735177,28.1564704538011,31.2519507282213,12.562294992498,2.29534073379656,2.48175620153674,343.12605045752,599.777395687981,523.381238374653,Xc874c
27.2141934435456,28.9671157374101,32.6570321322547,13.3613697338927,2.6558589110775,2.38543908930033,390.784178278743,750.506259867835,503.908943389355,X84898
25.100450402729,27.6930463440373,30.1205404832748,14.2480126783297,2.15573545248291,1.99280862750459,355.281552050432,583.399340482105,561.473125709616,X0a7fa
25.0655460373137,29.1649996988438,30.0786552447765,12.7700862155606,2.18838754186155,2.36597061859247,371.021880492574,652.591794807386,549.122558461781,X83b4a
29.4953945050051,28.6692064280089,35.3944734060061,13.3999439776343,2.72788713095156,2.34089730844982,373.819048948446,673.722086489457,518.504159887857,Xa97ea
24.2404138110412,28.6458047092413,29.0884965732494,12.5009982698668,2.17715319659351,2.53793103587674,399.586051619587,729.138203131755,422.697586878524,X93f14
32.4561792661955,27.8563076602892,38.9474151194346,12.4635878251561,2.21846578553633,2.33114676039272,323.296629593586,667.871740934359,577.143385178799,X59788
26.7991873323259,29.6799326172279,32.1590247987911,12.636842023647,2.36506975147314,2.48795145812754,378.959738041536,745.202426387272,601.187269665865,Xb0b81
27.6422505875065,28.3035749913726,33.1707007050078,14.1918714977621,2.13744473823742,2.55109113614452,352.541551064584,654.285969643374,623.461256061371,X9b680
25.0066160829024,27.2244048147375,30.0079392994829,13.8812450651395,2.05629785977011,2.40161432428922,388.656288700025,664.15364134736,489.726119814846,X5d9bd
25.4605303031426,28.277849980441,30.5526363637711,13.6301043486689,2.37530041627343,2.30792131729887,366.42765137009,674.244525857572,568.4235653384,Xf8f69
23.4068494244127,27.1532152466447,28.0882193092952,14.0081412376938,2.0928199919876,2.07083906854618,389.522167234394,545.179813853698,474.244350392645,X672e2
26.5430929055134,28.2085403465239,31.8517114866161,12.8925084207339,2.02751096847841,2.33790512499725,338.270935616049,706.859756557558,611.898122314516,X9bdc4
28.2076240755733,28.1359403279101,33.8491488906879,13.750305739994,2.41852404027495,2.37649918361855,353.949468715507,664.114981041829,596.818125963035,X48691
27.9457989505027,28.8534194697743,33.5349587406033,13.3518742727437,2.37734800929981,2.06029645992976,377.082163458653,569.80621628038,532.405918619176,X40b2d
24.8876784988619,29.0663558862231,29.8652141986343,12.4399370850846,2.5421956225696,2.3668656850359,357.353442512146,661.577526237239,518.160657382715,Xd851b
24.8680841211679,27.9384630602431,29.8417009454015,12.5979039001836,2.24734236703108,2.04038026219768,376.324893807602,646.105534691808,594.105352090205,X4eb50
25.6601662921315,28.9341831827975,30.7921995505578,13.2362628384312,2.28331447917028,2.22716172117277,344.790384393957,546.616008893688,557.739968419621,X1ab6a
31.186203792469,29.3359341308291,37.4234445509628,13.3489768812883,2.32535479833285,2.36469807552589,380.564634035514,622.359764103192,655.758049401556,X7b9eb
23.9038309897037,27.9007459748674,28.6845971876444,12.9671791048477,2.49529031385141,2.69545939891645,403.035925875695,621.2266019815,597.409409842202,X23dca
26.5538055942654,27.9863579214427,31.8645667131184,12.4780522621547,2.40012349624999,2.55054927726237,343.04579608142,675.557918569216,584.928092020135,X9d1b2
32.3097993650597,28.8332405425886,38.7717592380716,11.6851701247477,2.54342426425315,2.47003128416911,332.219307589871,642.916909128286,604.473575271107,X2e7e0
26.7697209177069,28.5292825999473,32.1236651012482,13.5080787657175,2.43826211445741,2.57624612074016,364.634066229372,651.431832284632,646.595570869158,X6fb19
23.2884212616162,28.7669529015029,27.9461055139394,12.9860786597068,2.62493937773497,2.58513294019071,387.595141799114,597.881816461817,496.78216120315,X61221
25.2105890833224,29.3231717063068,30.2527068999869,13.5978614561824,2.59863442164652,2.43972840064478,379.935709431155,665.286603578964,685.224472204321,Xdae6d
28.3914628549222,28.6618763018088,34.0697554259066,12.0800171557065,2.41228820041387,2.10284300120118,396.656367011585,679.742623793624,601.934504217949,Xef398
26.0102576767822,29.0937831623227,31.2123092121386,12.2919709040083,2.43507855959666,2.54174552653121,397.792443656101,658.926099111335,566.542517158599,X88a3c
25.495132209322,28.8151271385623,30.5941586511864,13.1193411928397,2.4823916299218,2.3189045030335,332.21702900583,693.085543938228,671.180959027595,Xf25f2
26.09788194734,28.6921188798438,31.317458336808,12.1764310098995,2.5137373402478,2.39363063767906,406.378843931822,743.219810308569,613.767114755852,X74862
27.2992211792441,28.6612273015606,32.7590654150929,11.7633701693758,2.39219867499069,2.14608287555441,351.289486163651,535.443709497376,517.615532247411,X06b72
31.4695163859018,29.2495032557985,37.7634196630821,13.7677068771039,2.42783645829204,2.33792817147965,377.593012720561,653.049340656103,685.268986101613,X8f216
26.8040392211381,27.759001816863,32.1648470653657,13.8526706441043,2.60567749356985,2.38577146577021,396.795816113681,809.219288895969,598.91894514255,X2c8cc
30.0378299467936,27.6921166628372,36.0453959361523,12.4538018512008,2.56896087792711,2.47569372544519,373.833725685652,700.498875414226,571.365291731031,X22fff
28.7932629680514,28.795007912655,34.5519155616616,13.0028972850181,2.70482899991457,2.11926135183327,372.723279426203,761.241464322617,665.635597156977,Xc4e34
26.7346967753979,28.3325463823526,32.0816361304775,12.3784482013555,2.66932283264195,2.34241404864985,329.803054121238,639.890491824207,491.637084329841,Xee065
22.8098331292816,28.458420383291,27.3717997551379,13.4292480723414,2.50855260272417,2.3476899488008,315.632247034357,756.322018643407,553.703158249282,Xfbac1
25.6078483151439,28.8920519743691,30.7294179781727,13.1784983737639,2.55218165435257,2.37797723648407,339.175970464485,644.65000710507,584.643775739173,X726dd
25.6942591912997,28.8998617436455,30.8331110295597,12.5700847753254,2.58301987365507,2.62825049099633,379.275197859404,554.055034135219,561.955605005728,X089c8
27.1793615136699,28.239629260951,32.6152338164039,12.6390872896262,2.1505603544861,2.53255713242619,362.944271177105,670.667134061625,581.374594733651,X85b30
30.6445620416172,28.2072186974486,36.7734744499406,12.4305330129245,2.38420414874837,1.9574939798588,399.97233645151,560.63534499063,516.573742892452,X60c46
33.3902985472877,28.4581561496321,40.0683582567452,13.5161487001599,2.56434179954662,2.24982193259988,386.504420655827,583.025020148004,561.623949607533,X8b5be
31.3286795912007,29.1011372832422,37.5944155094408,13.6136900836204,2.57458427945733,2.27225573750711,388.473471974578,535.75423307369,609.089839435451,X2c007
26.6807403678246,28.6871800284175,32.0168884413895,13.4727522194238,2.45754451775273,2.46592442658018,392.684441539959,523.691540894301,496.235042431348,X47462
22.1914137623016,29.3415777510563,26.6296965147619,12.5893350151374,2.01195130583777,2.49448539474674,353.126294270696,556.354552278861,565.164833619195,Xaec9b
25.9738176857653,28.4053646920855,31.1685812229184,11.9059383305642,2.17998388879941,2.50271605336255,360.243230797211,646.378573042864,574.70585367406,Xc6745
27.2956553730308,29.1418507143815,32.754786447637,13.5846140008568,2.11991584818801,2.53238229223295,368.02686065525,639.415248986732,566.244176872185,Xb8372
29.3857799651791,28.9841529366716,35.262935958215,13.0717225993368,2.39005675537496,2.46654150366993,337.23650643433,618.244963079066,604.432440170528,Xcd838
29.7107588463277,28.8080943834968,35.6529106155932,13.1714606444084,2.64754184776396,2.48357095754365,340.661030470758,730.378961097215,693.846624222909,X20fdc
28.9413661992745,28.679823788456,34.7296394391293,13.9477661931226,2.26777749084187,2.21620217866184,389.115237741829,704.740531720454,690.486320873204,X290a5
23.1904321528919,28.2284439886264,27.8285185834703,12.5526568954846,2.39623914315487,2.15208916670628,405.833391857289,696.454174603278,587.929166916455,X881fe
29.3985840002672,28.3394687614721,35.2783008003206,14.028827429833,2.41607442064878,2.22485582326413,394.28277512939,698.714672306371,569.309473159255,X464a1
25.8140387212957,28.5594018711822,30.9768464655549,12.900646977958,2.39932730014863,2.41925838809209,380.222707426669,677.468024554336,627.910037466828,X86e14
27.532363289452,28.4420983623781,33.0388359473424,12.6833027005645,2.69342951340536,2.40778237806886,367.807311685763,657.156587809459,521.879889345327,X0e601
27.2551251697317,29.0232887365278,32.7061502036781,13.0509390182546,2.41226089918633,2.66000463013111,319.427908151068,721.66217269817,445.583245139817,X37133
28.2330227391957,28.3392870523024,33.8796272870349,13.4825653137535,2.09226236992414,2.35467932757081,348.870206945524,461.250340179455,502.742905518585,X83f85
27.1171962692256,28.3645926209286,32.5406355230708,13.0498743794576,2.2560992348329,2.514160015117,347.236665430437,723.462067846986,488.855974831513,X0b235
22.4376812594008,28.095589342609,26.925217511281,12.5475917075623,2.28130882310295,2.26040341088443,343.136021644904,554.218814842357,514.358172504167,X54e7c
29.0856841757593,28.3204287140686,34.9028210109112,12.9959660837332,2.38596329809577,2.57670314495187,371.20164247271,706.73523018924,470.08687244261,X2250e
28.1164871641975,28.3656397223,33.739784597037,11.358396855298,2.42522773454404,2.51534913821174,392.386038018695,605.229240908403,588.8230121996,Xd5a70
26.3143196591053,26.9067298195068,31.5771835909263,12.8315884753781,2.40502462543368,2.41128113048535,388.968402752155,664.522879224507,599.62414923236,X030d1
27.3756792875657,27.5233819231554,32.8508151450789,13.5303428718905,2.16183950530958,2.59662887946797,397.309940156269,595.429423303107,627.014705399999,X50c18
27.4196333321791,28.3632214298932,32.9035599986149,13.0773730204921,2.40843770806355,2.4207260288392,396.249692956031,799.273248828514,494.354176641273,X3e09a
27.6601723200668,28.237931007767,33.1922067840802,13.698686411026,2.15491851330866,2.43413120271705,399.776490511323,630.088488981585,635.049720235782,X3c829
31.586597297864,27.6299340418064,37.9039167574368,13.5520893144101,2.59653096894366,2.19485287873635,341.514094391625,665.645809296467,621.03456606998,X871e1
26.4431919348397,27.1161122337997,31.7318303218076,13.6677644795025,2.60367710956281,2.54540384596279,394.91752486595,518.382573564434,628.507928152043,Xb70a0
27.5137317431092,28.180038193895,33.016478091731,13.6752978683348,2.31668765259259,2.23175198473635,349.373228084542,681.875989913743,495.374951629719,X9ae8b
30.280038017553,28.8350064660727,36.3360456210636,11.9404159790044,2.1548964687955,2.50246385981922,372.953879438068,686.86917892223,581.85720549953,Xf5ff5
29.9642185429771,29.5626793794618,35.9570622515725,13.2030136457276,2.43859754271538,2.29159821930171,372.593436232112,636.944806478018,529.305337450048,Xf30a6
30.2160992704566,28.3853361444192,36.259319124548,14.3809671505825,2.47430098935939,2.43412507962452,342.19639891851,593.731508800853,646.653603397389,Xd22cd
25.4520146971111,29.3806844193989,30.5424176365333,12.8518933559168,2.2557202119996,2.22134286270991,368.113111253553,673.290669683091,449.208665485569,X97285
32.5866762804583,28.4642801101336,39.10401153655,13.5280507491006,2.53849302355936,2.52065253825406,386.208671188451,703.799974632095,521.098850938447,Xf06ab
27.2334157325348,28.4854069315558,32.6800988790418,13.3038872948936,2.24856083457551,2.2330714355584,398.298200100688,618.527765446468,575.714325241896,Xfff1e
32.2115991686569,28.6214176209767,38.6539190023883,13.6035496733505,1.97149139619807,1.92916170191595,365.144938241294,753.896606789297,657.031910075197,X8d62e
23.3131386840799,27.8445767151512,27.9757664208959,13.0029169559275,2.45734387425112,2.01687154339531,378.625373157583,622.842367138598,679.261812644307,X7ecea
27.1069879872314,28.3767181162759,32.5283855846776,12.7303137749731,2.17193748799879,2.27312993511549,356.432535085406,555.173125205327,632.713040875358,X8ebd1
30.5055050898899,29.0006888039791,36.6066061078679,13.2521348974486,2.38222811657978,2.26595412202017,359.728974867253,667.004245741567,674.922266253636,X8e51b
25.0710104472042,27.923112900091,30.085212536645,13.3505597242851,2.2571641717961,2.24374403570425,326.491117814575,686.889430104264,538.492772021064,Xb60a4
24.9674541635365,28.2013295613596,29.9609449962438,13.0657286472699,2.5841919214672,2.11749201161866,349.97396072035,683.448141637123,675.46502593928,X5eb7c
24.4535005630888,27.6644405324767,29.3442006757065,13.2227784409885,2.24468164597092,2.25278372147496,332.078511832168,606.552446361472,537.290561441013,X23bf5
24.1383123631474,28.6406058772247,28.9659748357769,13.4980202784903,2.00518510071346,2.19593496535654,365.803534846669,759.737670894901,560.221094833403,Xaf572
25.8400273143408,28.6863867450005,31.008032777209,12.6376626916037,1.87332841080963,2.18757309515385,342.955474956632,725.602980282086,534.672686026683,Xf4766
27.96481077748,28.8316607320923,33.557772932976,14.0256848332761,2.589617594039,2.29224857990198,374.208705067132,775.846855934296,511.04453440651,Xc79b9
21.4788103359006,27.6176252902399,25.7745724030807,14.7944283594184,2.21486487612374,2.33332771258881,371.807332003223,676.170294532606,634.686367845327,Xc604c
27.635175541513,28.4800150215726,33.1622106498156,14.2702201871446,2.45988397717027,2.08650668063169,365.664409925603,655.545363905665,644.689290116588,X4d864
30.468892170868,27.7968249213122,36.5626706050416,12.8707789040792,2.21771197368188,2.44300754146235,393.054011897971,644.184392988832,617.199034074487,Xc9abc
32.6837186235494,28.4100776002495,39.2204623482593,11.8793367744765,2.38810202887432,2.30058398945665,394.759952842023,667.31946092488,546.151705039054,X75bf7
30.6472647321663,29.2828413278686,36.7767176785996,13.2392658668855,2.40370506268,2.33934064121113,375.296504121024,798.072012099425,651.096332330094,Xaf950
29.1417636840166,28.0831080565289,34.97011642082,13.8377489659478,2.17583167979175,2.56986989330468,398.017986548109,760.0466910306,583.133415548456,Xf8380
22.2738151365758,28.8760693509557,26.728578163891,13.7637303627901,2.15870545817914,2.03459994218093,365.078640147794,678.744454310562,503.771719394494,Xc42cc
25.3855374435398,27.9231500737194,30.4626449322477,12.3090610101578,2.27957967721317,2.58533696949239,343.539014560485,626.509319728089,618.358856183372,X12010
26.0754011881374,28.0993525855362,31.2904814257649,12.3935352626247,2.23285737098918,2.00513870702732,388.664113756734,634.734897134341,581.608987817068,X3b585
28.9945023941329,28.6954340356455,34.7934028729594,13.2968966232277,2.25467358833128,2.56885650340876,366.293397826617,742.338783707962,562.263605392314,X048d4
26.756733238705,27.9690015989601,32.108079886446,13.6535895461404,2.27975420140448,2.12771113165917,400.12315037912,554.256663873893,677.332459754661,X53f9a
23.5682604099763,27.3036436841261,28.2819124919716,13.8324300829973,2.32536757038269,2.36601390134962,338.968455509849,647.935311697413,590.26441040554,X29b3b
31.7071409298783,29.2325063268815,38.048569115854,13.7914676582109,2.11278271995905,2.68646816251265,376.936985140731,683.455420975325,658.281342427772,Xd7fad
29.5693441757937,28.6445082963644,35.4832130109524,12.4987116333712,2.16842300235672,1.95068826708978,366.574237935351,627.18080709797,597.071922884045,Xe230e
27.7055551759984,28.0310453005778,33.246666211198,12.2490310307123,2.06006518452656,2.49766054451592,358.161340566625,570.893052869761,532.330178841495,X615d5
30.4175480747554,27.1144611993764,36.5010576897064,11.7419499567846,2.21079148765879,2.64267577090105,372.73906224243,595.363589646621,520.788167185414,X34a50
23.3466788675818,29.6464921972369,28.0160146410982,13.5658185871293,2.38233096479414,2.47235159576604,336.346091793657,687.561379602309,640.456562510123,X9ba5d
28.8764087553177,30.6135843032983,34.6516905063813,13.7999583792819,2.5725885752223,2.32597715668559,352.192891748247,752.718681999934,658.225197453032,Xf2828
25.6028842138432,28.5451601942134,30.7234610566119,13.4433203970059,2.4556849551675,2.42255461594564,381.62259221198,569.896063298007,403.35578906188,X9320b
28.9398067549033,28.962580497227,34.7277681058839,12.4326751462571,2.53226916803254,2.47459603463273,346.691190160543,742.054761507973,688.712762693577,X0caaa
26.8807608567335,29.2061168475082,32.2569130280802,14.3357947882286,2.41487588689172,2.38478182529276,348.995068582381,712.576650493462,653.181512005588,X58e8d
28.7993651487527,27.9542549344195,34.5592381785033,12.9318325476551,2.4634949774095,2.28203800764349,357.020356932984,542.054834441876,602.380070004718,X44b05
30.7422339322921,28.1821001843812,36.8906807187505,14.488895139451,2.39221193331587,2.52956469653837,376.919635057913,698.972037608351,582.89019420513,X684ff
27.069119643882,27.2879456037437,32.4829435726584,13.5994851261298,2.56084757783326,2.71229810202519,369.076132611577,675.179323518199,623.861708366282,Xd8941
29.8629420610891,27.9316569325059,35.8355304733069,14.0623679163375,2.48349203395799,2.54280529685283,340.854803820385,607.783693386483,665.764228002746,Xbb175
23.7624336368342,28.8148050177244,28.514920364201,13.4395179394582,2.26044680033909,2.18822639297784,332.482604059782,523.449489073846,584.587648971058,X7bf87
25.053416109827,28.2214037012868,30.0640993317924,13.1531601204583,2.29573129967191,2.58240194871397,359.260510078019,737.169941037543,662.357900486106,Xe3324
31.2502428660314,28.271120668796,37.5002914392377,12.4664192565868,2.43782821457139,2.53520541359188,387.11290669808,654.710652838461,614.873972766448,X0cf3a
28.0925977722584,28.3371799370616,33.7111173267101,12.7953621683307,2.08608332849776,2.53332893286163,345.006310382096,560.280418626676,540.125149089358,Xed2c1
21.3736900892882,27.1992102438457,25.6484281071459,13.1658708533099,2.65992524724434,2.14735375269265,363.550478149114,656.329433429331,480.245356631796,X6f5a6
23.2768154668897,28.9546673729779,27.9321785602676,13.4043597839483,2.2280443196389,2.33960517624709,332.045397996027,718.319954428551,472.878345311821,X7879f
26.4937144983992,27.4722633848941,31.792457398079,13.1759330196377,1.93274373973318,2.2264486792319,400.981071449821,761.644403691916,492.601145841167,Xbc3a9
29.4432078983599,28.2747867546031,35.3318494780319,13.0710611099425,2.43863935744376,2.15191386214606,385.790391977036,739.243327574919,598.682371529,X62e8f
26.767208887062,28.1253239632265,32.1206506644744,13.3329333847233,2.25236378270695,2.28731270928449,352.108064087567,691.608233237871,683.024388854024,Xf1518
28.7751034042006,28.2682728110456,34.5301240850407,12.8200978058732,2.47035088345064,2.2370167829702,397.240520109221,754.759395264441,675.264388969249,X43293
29.7010173841321,29.3590968822222,35.6412208609586,12.8117187816316,2.35214377251215,2.58535973990282,388.04061796462,665.117860076168,515.105745250872,X0b82f
31.6701371050216,28.03207176467,38.0041645260259,12.1453567977798,2.13999998102393,2.36139913717903,354.759511755221,699.712047526241,698.964782448302,Xd93a5
27.2038695456431,27.9014259913281,32.6446434547718,13.813115044786,2.54058997109609,2.4822288845524,402.667997805845,546.555668693392,509.545799983426,X2cdfc
26.9052073523634,27.4227695452214,32.286248822836,13.2340020217154,2.46963304503769,2.60921627811994,345.923235724923,604.406839675085,575.330359720195,X8e848
22.2005121129543,27.8867389038597,26.6406145355452,13.1394150961904,2.21524472116936,2.58646496348133,380.665214070731,701.67015737108,577.856458240686,Xfff5a
27.3236425052691,27.6524740908277,32.7883710063229,12.6632120239896,2.24522005133561,2.60851807221324,360.342104233313,677.214545368616,695.406039988583,X74d17
25.4675507004861,28.6754343214594,30.5610608405833,13.0204903639074,2.14236555790748,2.4378837035815,385.06701788386,655.459860630309,501.28403369905,X9fb53
24.3554084886703,27.8494980829006,29.2264901864044,12.4126369106654,2.01964686944849,2.09441507562735,402.559003750404,804.101900519267,608.634038894141,X0aed3
26.5514421602183,28.6079114588556,31.861730592262,12.4397947753363,2.15234917439938,2.26706166666459,392.671272970775,657.090127640739,600.152551230272,X832a2
29.85570918963,28.3151706163022,35.826851027556,11.8097390225391,2.57048855253621,2.18372793563566,389.246425497459,739.690200889718,541.838229307815,X26e68
21.5381619238627,27.4787169272081,25.8457943086353,13.9112307434494,2.3103098550997,2.26653024990767,354.174670571758,652.801041345598,555.215452374563,X2d264
25.8673503986676,27.8965454406141,31.0408204784011,13.2912596921665,2.43675744407099,2.38139359822286,377.258754327185,548.772107399093,578.158860848785,Xc67e6
27.3715111622779,28.9855242288744,32.8458133947335,12.3909069115881,2.34836173574622,2.72452575951084,374.4343445715,644.593413445175,572.408812639947,X0c8b4
24.5788604364973,28.9971980229426,29.4946325237968,14.0431515190404,2.11230341734822,2.48074588406885,334.285528471282,623.910762572678,473.137674725037,X09108
27.9723431592672,29.7136637091639,33.5668117911206,13.6525103012164,2.28030479005712,2.62099814172906,391.064440418031,550.496363085917,608.203849879443,X51e38
28.1867382427543,28.4080008779391,33.8240858913051,13.7378483826073,2.30996897495006,2.4322298228247,349.999914035858,731.722247019521,608.738388794066,Xfed82
26.95760040428,27.438253809253,32.3491204851361,13.0364315280312,2.37483160467223,1.81112806524548,346.222216505186,674.600246840116,601.295211377035,X8ce6a
20.2297016564158,27.9109662639352,24.275641987699,12.8936335462492,2.24997170099901,2.31407232423121,378.868878628442,586.793813218213,511.563141203778,X62c76
34.1601354128486,28.6757867445781,40.9921624954184,13.1289616730361,2.58811989187414,2.50296282711949,354.463737330311,744.6507082029,540.11200817798,Xa48d4
26.4812196370179,29.6451447596889,31.7774635644214,13.4931942509476,2.44157474688681,2.12013623008913,407.715083804601,627.174960159751,601.867295563327,X6bd41
28.8497859590663,28.4818177829531,34.6197431508795,13.7795299701175,1.92023952732259,2.22582300225198,358.490502937645,635.728320633521,603.194216279189,Xdf417
27.806040281931,29.1514161047547,33.3672483383171,14.3515541800708,2.19329472453568,2.36569199015893,358.771348394226,704.740413223532,592.193084137159,Xc334f
29.8826169515668,28.9094706984508,35.8591403418802,12.8311836867985,2.54948611097477,2.39915405594241,355.420460761123,632.083596715717,645.214159111676,X2d0bd
29.3101357387716,27.6512348686337,35.172162886526,12.4642337028698,2.5965936637248,2.38062231337287,329.317764536792,669.502783197866,565.028294712957,X93edc
26.4687920532369,28.2991287855833,31.7625504638843,13.2730710740647,2.54903065329797,2.36362881695171,390.081056923108,566.846010365097,609.330862626232,X3230b
28.0947542488211,29.2585611155201,33.7137050985853,15.3894836444451,2.20274042472456,2.19239708556804,322.991907039932,765.142374656465,647.931169398509,X37578
24.4345017371528,28.9796648922641,29.3214020845834,12.8894721938679,2.24076969091072,2.31662185485908,390.220503562401,674.916158423849,576.026445165829,X51ce2
29.4187162019716,28.711728808032,35.302459442366,14.0300343516604,2.47247851247044,2.48452460849683,401.442575615003,717.234441091395,534.663430172296,X76b9c
25.7739922557477,28.7203836730835,30.9287907068972,13.0238778277496,2.43019633053861,2.13491454618195,342.938223501017,743.469340478168,589.65623307786,Xdd2ee
33.7323661418473,28.0909843166206,40.4788393702167,12.8533003073343,2.09560784825502,2.49883459539892,348.984070454105,548.511435076529,596.997999106655,X46214
